aggregate_loss,segment_loss,mean_iou,obj_loss,noobj_loss,class_loss,accuracy,f1,precision,recall
14.069673719860258,0.00341512458186434,0.8497775457208118,0.4283893651195935,125.42347938295396,0.6995060609446629,0.5202359120628955,0.4870472947114825,0.5086828323299802,0.507313812183035
12.225530624389647,0.0016907652655549646,0.8731697797775267,0.40608685309924775,100.83530492631216,0.6228885215426248,0.6499118871258203,0.6281147370134198,0.6497601978805665,0.6480205223827634
10.989404769170854,0.0015884885017710207,0.8773857265237779,0.39847244949094834,84.94371483817935,0.5499103336580217,0.7269598710615736,0.7091969420710287,0.7348903602356167,0.7189016856275035
10.016767728896365,0.0015004808675647449,0.8779448597204116,0.3870715531446631,73.6707921709333,0.49100197189384037,0.7601736479506995,0.7497091358503718,0.7651866240007562,0.7602769707272142
9.478959810166133,0.0014802303558891956,0.8825605648850637,0.38976163300316014,65.67266987997388,0.4580617071617218,0.7775839180577233,0.7682058494137343,0.7820499881112811,0.7807537262219711
8.941932178678965,0.0014431846664821465,0.8801040786599355,0.3807462540469945,60.69466294182671,0.4185040598173463,0.8069692547556059,0.7971465219003522,0.8081813118090321,0.8068205611251282
8.61896560305641,0.0015586804478054603,0.8805141827416798,0.3710780165025167,58.698673127189515,0.39309161174155416,0.82870365462697,0.8199218150576014,0.8300134672616617,0.8256637114491938
8.444196757816133,0.0014006826583811613,0.8817868833504026,0.36713491732047665,56.43301745823451,0.38883861455888974,0.8305882018718543,0.8200712213724577,0.8276587289137223,0.8319853232259145
8.430448259626118,0.0012262117887018127,0.8873018016890872,0.36465607755004414,56.43589249868243,0.3911922958398622,0.8317207977505795,0.8218573486858257,0.835179155546635,0.8274117550951481
8.055592309860955,0.0012187272606954337,0.886603850220877,0.35960067719930694,52.411726679120754,0.36658104591899443,0.8446692916762613,0.8390658766970925,0.8470459885301184,0.847767956039505
7.801528817131406,0.0010789936203871322,0.8934002717336019,0.3563559013271025,52.58066593654573,0.3207082343952998,0.8708557839400332,0.8642341431992195,0.8705245810183663,0.8690522408814474
7.615817104067122,0.001131498438026606,0.8918866992942871,0.3458808468329528,52.89098529210166,0.30136032893307624,0.8771927868163412,0.8680615590619953,0.8741086963138475,0.8764692081101557
7.547642616998583,0.0009228725967183152,0.8940852941974762,0.3454126904585532,51.432462707398415,0.30345558410599116,0.8728510235893179,0.8647334973587779,0.8736814153726787,0.8699415577825039
7.324627376738048,0.0009561483762693584,0.8934861199250297,0.3350971802950852,50.433682411436024,0.2894380763173104,0.8863346763666846,0.8801508934441885,0.885420140330842,0.8857938606963692
7.052772170021421,0.0008739167699079391,0.8954867597610231,0.3369119723164846,48.35254526895191,0.25233108668573323,0.9050900920961682,0.9022150771264628,0.9073753118894716,0.9066878643086954
6.838278668267385,0.0007964574622978006,0.8994898242609839,0.32973873472609927,47.555756599184065,0.23182420408914964,0.9120408766358963,0.9088758463228339,0.9137913971815836,0.9134523806048341
6.770361661911011,0.0008547852980088451,0.8958242677506946,0.32353647254289136,47.78880126892574,0.22825655453498395,0.9082113443153659,0.9038986673759857,0.9094099991796167,0.9097928363851346
6.540060474759055,0.0008437589237206657,0.8993037234223079,0.3162946159995738,47.77248237246559,0.1968542139918085,0.9288218598910419,0.9258209032992338,0.9295412051770467,0.9291003793299265
6.578318243934993,0.0008602211884920955,0.8985603030711885,0.3188017407166106,46.80179085807195,0.20918196552093063,0.9191641970278955,0.9166071952318477,0.9208214083529002,0.921660618356476
6.372091009503319,0.0008567951112964362,0.8978854015706078,0.3132906694201723,46.87594858805336,0.1782205416303542,0.9362126132491849,0.9336661669457876,0.9377686251446959,0.9365827311087613
6.348734617233277,0.0008382717428275523,0.899928324279331,0.3155788795187301,45.61548195188008,0.1815960343690618,0.9316085136044799,0.9287400843231439,0.9312319632428208,0.9316001795359645
6.172613132567632,0.0008404078405347385,0.9013007373090774,0.3082302198227909,45.158629659622434,0.16563543800028072,0.9403864139170477,0.9354984005433388,0.9392338780025028,0.9376538889571469
6.347923085803081,0.0007586415137796262,0.9014147784974841,0.31539562870822246,47.1469104706295,0.16656557004898787,0.9435508273917182,0.9389659759746016,0.9400424111973615,0.942915702320686
6.055803616841634,0.0006967802380754736,0.9029275230945103,0.3035655388468137,46.04075051867772,0.14292532932900245,0.9534689363649823,0.9490638188219083,0.950737164841319,0.9522202757068694
5.706345058622815,0.0007247671792789506,0.9026388549615464,0.2918033526973829,44.23980703808012,0.11453942205047325,0.9665932463649638,0.9657787248386898,0.9673342442610924,0.9664028366046696
5.556608007067725,0.0007260743383406403,0.9045130369209108,0.2886943031279813,43.369115027170324,0.09951572252496603,0.9736688450598525,0.9732360918333635,0.9746597040765272,0.9737119873542734
5.554227465674989,0.000752749917965156,0.9039975395278321,0.2891108521393367,42.66677376580618,0.10520325991369428,0.9706103481982843,0.9693185419632947,0.9707077247348845,0.9710219122673375
5.4250470343090225,0.0007369008605117356,0.9052310496095629,0.2836012837757904,41.78243691580635,0.09924551662028075,0.9702075035350899,0.9684215331095998,0.9702885229997749,0.9704960805576935
5.292477130889892,0.0006753539266702276,0.9073393510447605,0.2763370249479537,42.00969188932389,0.08504907318228294,0.9736773672200068,0.9726148813292704,0.9731660947785403,0.9743199225181334
5.0789522500265205,0.000647430928756154,0.9072132044368321,0.2667118700753365,40.89345312875416,0.07278472056523676,0.9815130321362378,0.9806584352876723,0.9812802758840407,0.9820181931276776
4.981547083173479,0.0007016695860748145,0.908973268573246,0.26581447144290277,40.44463722289554,0.05953239232656502,0.9858265484262826,0.9851516692168222,0.9850970610625904,0.9867044482034246
4.831227552323114,0.000700315412735623,0.9079931662196205,0.25763502811628675,39.546090474204405,0.05481419819111508,0.9869191206978952,0.9865104857075648,0.9868664672154895,0.9871798284984277
4.637295234771002,0.0007378767661845947,0.9095062533068278,0.2517240373565563,37.124954632350374,0.05202350647573079,0.9913879957748428,0.9910368796262098,0.9909666196343425,0.9926489953290746
4.86658138888223,0.0006369755417345292,0.9110294083754222,0.26005960008986884,39.52192261105491,0.057340838085298274,0.9883942443535698,0.9879596040612811,0.9878643288818706,0.989167147203457
4.593769022396633,0.000560479305008018,0.9135470740378852,0.24993504728708002,37.19668458000063,0.04635636241263933,0.9896736286819297,0.989538374081934,0.9901312153896145,0.9898821739251557
4.446362177530925,0.0006331074515430142,0.9125297419608582,0.24248664008660448,36.848692636641246,0.0351790989220645,0.9948848831564511,0.9947183736810227,0.9946428812272156,0.9951915383685069
4.3162058648608985,0.0005457303580110397,0.911600900074792,0.23265856522179781,36.00826923430912,0.03729557087607977,0.9920804304693097,0.9913208106958107,0.9909693200996843,0.9927226904659471
4.223728997366769,0.0005510569915656114,0.9167197479142084,0.23364209130938568,34.76801097203815,0.029230412810445867,0.9966278413033894,0.9964896222998775,0.9964847967363454,0.9969762380476671
4.171305185272579,0.0005444354757790655,0.914628626335235,0.2265955671475875,35.19590445927212,0.028566394217445387,0.9955625622760573,0.995431366736366,0.9953440980217335,0.9958586750072262
4.053130269050599,0.0005241575299228388,0.9188065339648535,0.22160079813606687,33.88943941631015,0.028005866716811725,0.9930046442412311,0.9914850787655674,0.9907228058687593,0.993214654152325
4.153184158461434,0.0005336075404013859,0.9179603906850968,0.22577222853544202,34.78179291316441,0.03074081357206321,0.9933020086291519,0.9925031903481888,0.9922329889250593,0.9944695204917777
3.9091899167923705,0.0005084238723719905,0.9186673935443636,0.21476575161611275,33.150949008881106,0.02028853002758253,0.9978726578306263,0.9977782448684523,0.9975677670424055,0.9981624670070055
3.8275487309410465,0.0005010435606747042,0.9204339862815917,0.21267490702429936,31.96899079519605,0.019968957902627097,0.9973089179980955,0.9944769794031686,0.9949701331149752,0.9941373771730923
4.036765081541879,0.0006139737331126063,0.917133856860418,0.22081725213617562,33.113898489210335,0.03396552881421816,0.9917970801220104,0.9912580223332096,0.9909570866169797,0.9926610603599048
3.688771872293381,0.0004962224400212304,0.92057542573838,0.204238779957421,31.290291392613966,0.01587765258810823,0.9994047619047627,0.9993771844934644,0.9992951127819556,0.9995143745143753
3.5831286623364407,0.0004769650788431153,0.9214933424715013,0.19705935117478174,30.82565027569968,0.013773520790328758,0.9997732426303862,0.9997732426303862,0.999779541446209,0.999779541446209
3.505017450877599,0.0004557151600786869,0.9238110392812697,0.1928484596992059,30.189715915256077,0.012953677059461674,0.9993462924622352,0.9992591766176679,0.9991040009837009,0.9994778775707821
3.59034776687622,0.00045342460823973415,0.9248473899705069,0.1995471718588046,29.74801179340907,0.021041640123936334,0.9973809523809531,0.9946775006298822,0.9950396825396833,0.9946219715956566
3.6354825326374596,0.00047988545747290444,0.9233452285092972,0.20080825915589695,30.55434870341468,0.019456592510410004,0.9966847778520348,0.9966312864437904,0.9967019532495729,0.9969904103832681
3.4479782978693643,0.00043656759041209997,0.9261676144032254,0.18774014699553687,29.942655797988653,0.01425221256702947,0.9983579721687252,0.998185311747595,0.997809901738474,0.9987517644759716
3.4091563451857803,0.00047544559887076815,0.9253247564747217,0.18988427086659365,29.024360005817723,0.011343660214195203,0.9992631537709943,0.999244871305197,0.9991897432373631,0.9993546136403286
3.335113638923281,0.00043051312872043746,0.9269930072247036,0.18408610273359552,28.62302981482611,0.012189680770490437,0.9973922902494339,0.9947405085336127,0.9951499118165793,0.9945546737213412
3.373757339659191,0.0004875166008463579,0.9259025113923206,0.18731014469420418,28.944043992057686,0.010203192736269788,0.998807534709791,0.9987327653304195,0.9985763244691823,0.9990251150965442
3.278661092122396,0.0004376745026907125,0.9278174932040865,0.18129746119181317,28.29235109450325,0.009776086916053106,0.9991071428571436,0.9990336715482921,0.9988662131519283,0.9993197278911572
3.2454221702757335,0.00041184073300442724,0.9281737544233836,0.1780958777618786,28.440012038700164,0.008080697551786361,0.9994664532479666,0.9992810308599789,0.999069512862617,0.9995940405147574
3.241383098420644,0.00041789498984490773,0.9287516342269052,0.17895190796208757,28.216068479749893,0.00779419767832945,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
3.200978897866749,0.0004143145795116276,0.9288647808725871,0.17636863619739576,27.954009623754597,0.007504075692157217,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
3.1710921639487855,0.00042411159530060066,0.9297911671418994,0.17279069359499283,28.141723155975342,0.00679568480654058,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
3.1759635664167862,0.00039972723378002583,0.9297435591145164,0.17404347747963456,27.830946415189707,0.008396547663280563,0.9984126984126992,0.9981103552532131,0.9980158730158738,0.9990079365079373
3.154042584555489,0.00040718030383744445,0.930018556023401,0.1733191436755338,27.58294353787861,0.007933589102264256,0.9996947496947505,0.9996531946111785,0.999559082892417,0.9997795414462088
5.282638742810205,0.0006740864438532818,0.909306673776536,0.28791060431727333,33.958260944911416,0.14044981377591037,0.9437910482136909,0.9389782530015668,0.9436504497216265,0.9395856552109677
6.06885576248169,0.0007564157558446156,0.904340501342501,0.3130945662805249,37.41391050247918,0.21268647156714926,0.91519256407513,0.9119162946003719,0.9168495193136517,0.9172924560946316
5.5708224319276365,0.0006947100541260121,0.9085348239020696,0.29352593342108385,37.31368087586903,0.15328105686912463,0.9442957022652546,0.9399894312089033,0.9438498318332855,0.9432337269502832
5.164746454783849,0.0006624299944921823,0.9112518623707784,0.2817745238601688,35.48028291974748,0.11393494568099932,0.9624241968487554,0.9603331388093472,0.9604655311218606,0.9652221956201044
4.9704486415499725,0.0007352591151536057,0.9076646079146672,0.2722130570087642,35.68669508373927,0.09206135558807069,0.9703788325701039,0.9693316133472349,0.96999744383048,0.9719992639334594
4.748960148720514,0.0006621684070697007,0.9129566734745388,0.26290641828543615,34.666396095639186,0.07665302831354358,0.9738215345598268,0.9723295004761684,0.9726578159003896,0.9751841413156522
4.598948280016581,0.0006493366174167715,0.9148561438870807,0.2560251339205674,33.993739869859475,0.06715261300846506,0.980978692501765,0.9803702716723561,0.9807586351443892,0.9817395583112266
4.382629292351859,0.0006236622718772073,0.9117783504346061,0.24155601563711934,32.59841467842224,0.06680598105525687,0.9874762494374961,0.9849373989374189,0.9857204918041157,0.9855426524554324
4.29432997817085,0.0007075920712879218,0.9140539973501176,0.2433898601577514,31.640173079475527,0.054976915399680686,0.9842014250304124,0.9832051280230316,0.9831653965293855,0.9856846545108898
4.092315736271086,0.0005879887207594864,0.917739277321195,0.2349181454333048,30.719226148393417,0.040846578848903026,0.9891677233781507,0.9888238406876569,0.9894926172741568,0.990342564980754
4.010520191419693,0.0005452140994170878,0.9158154215131488,0.231616743145481,29.946688705020474,0.03885843318014864,0.9886506327582478,0.9881653820577815,0.9881383384590572,0.9890472323648416
3.971244147845677,0.0005990630423271103,0.9174090656969281,0.2379226344194086,28.477759406680143,0.03302687936229631,0.9915717279273843,0.991232174005348,0.9911956571870072,0.9920082261083667
3.7615774529320856,0.0005225670354010315,0.9187395785536083,0.22125796450390703,27.794794218880785,0.03132902729483913,0.9926627189404378,0.9917457128635311,0.9915634940833665,0.9932407946991286
3.7778911590576185,0.000554573312748258,0.9178296663458387,0.22794754835645326,26.72565351970612,0.03187199448889477,0.9925791400232675,0.9922283238650302,0.9923197228256759,0.9928706545959028
3.6355980634689335,0.0005270831645955492,0.9183799790011511,0.22176884997650861,26.39185041851468,0.019136300655118826,0.9961977156764821,0.9959974593902791,0.9962228435145108,0.9961412562389916
3.531332084110806,0.0004748495953136294,0.919907061353562,0.21496418888665852,25.547801161569264,0.020385152940261404,0.9957342436248784,0.9955905750906971,0.9956485442100526,0.9959573038617162
3.650497510319664,0.0005769489108977783,0.9188484346109724,0.21916945714740052,25.624756358918685,0.0349360496655295,0.9917409507536833,0.9915034530237271,0.9913187320953385,0.9930077657562133
3.5270881170318242,0.000541382886757627,0.9207258300175741,0.21410348476280297,25.062970653412844,0.026039538601051192,0.9937835805330633,0.9930093586807122,0.9922486879733262,0.9947372023108243
3.314432206608001,0.0004909103325488724,0.9213100463624985,0.20975108545953558,23.0095517900255,0.01279781855798016,0.9980557970890953,0.9978216654001983,0.9977873977873984,0.9980971409542845
3.285572914850143,0.0005309769177839844,0.9202402579405953,0.20591506200088633,22.656947597624765,0.01818398478725511,0.9953678136359051,0.9949638679883516,0.9944085605545647,0.9960567689909434
3.1584306501206894,0.0005121963765001659,0.9207756244947038,0.20104555694002008,21.679368019104004,0.012289127075789672,0.9983023346385422,0.9981001605843474,0.9977354325568618,0.998639400204527
3.2252763680049354,0.000523209454744839,0.9204473968536137,0.20442181374713234,21.697048346201576,0.018717930146810845,0.9954157582827313,0.995198950879971,0.9949755337255343,0.995927137127565
3.2134046100434794,0.00048429724452896545,0.9230508596178084,0.20168858984049173,21.738973405626087,0.02142968970777777,0.9948033259877552,0.9944382721846339,0.9942863467224647,0.9951730990978651
3.251221588679723,0.000526524752165151,0.92182772263648,0.2084079752824018,21.354334278712205,0.019358468782027353,0.994905734291696,0.994685967438229,0.9943952635768115,0.9954858744281474
3.1703798543839223,0.0004723583366458549,0.9229166081973487,0.20162345848918437,20.903841124640575,0.021318260505231883,0.9944927264731622,0.9942606588777337,0.993965952542634,0.9951498221018535
3.1820860306421914,0.000506087390794352,0.9200365765700268,0.20436585140192792,20.652867930276056,0.02065071137252427,0.994310815191271,0.9942578571100765,0.9943345772941545,0.9946309153914301
2.9532648892629707,0.00047312667729351054,0.9234183794922298,0.19249626666691802,19.374120969620964,0.011446078214840592,0.9975077912353172,0.997448847607654,0.9972805936347612,0.9977818792834279
2.8057380063193187,0.0004474839676910885,0.9263508485423194,0.18637100754985736,17.93434789824108,0.008614611358285717,0.9988490125394894,0.9987813430296477,0.9988609641387426,0.9988120069965315
2.762562723386856,0.00046194512526731525,0.9246849119663237,0.18627082435266368,16.990839731125607,0.009600537320938966,0.9982773133635209,0.9982146240943915,0.9980803918303927,0.9985099595393719
2.6853925074849805,0.0005060793287806778,0.9245093885868314,0.18154697309410756,16.88604896030729,0.004617969764074096,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
